age,gender,marital_status,education,monthly_salary,employment_type,years_of_employment,company_type,house_type,monthly_rent,family_size,dependents,school_fees,college_fees,travel_expenses,groceries_utilities,other_monthly_expenses,existing_loans,current_emi_amount,credit_score,bank_balance,emergency_fund,emi_scenario,requested_amount,requested_tenure,emi_eligibility,max_monthly_emi,total_monthly_expenses,disposable_income,debt_to_income_ratio,expense_to_income_ratio,affordability_ratio,savings_ratio,employment_stability_score,credit_risk_score,financial_health_score,implied_current_emi_burden_ratio
38.0,Female,Married,Post Graduate,53900.0,Self-employed,3.6,Large Indian,Rented,17800.0,2,1,6200.0,0.0,6600.0,14800.0,9900.0,Yes,12700.0,514.0,196000.0,41700.0,Education EMI,219000.0,12,Not_Eligible,500.0,68000.0,-14100.0,0.235621521335807,1.261595547309833,-0.261595547309833,4.410018552875695,2.8800000000000003,0.2390909090909091,0.4840092764378478,0.6958904109589041
38.0,Male,Single,Graduate,42400.0,Government,4.7,Small,Family,0.0,1,0,0.0,0.0,6100.0,10400.0,5000.0,No,0.0,686.0,138400.0,81900.0,Education EMI,160000.0,9,Not_Eligible,11495.0,21500.0,20900.0,0.0,0.5070754716981132,0.4929245283018867,5.195754716981132,5.64,0.7018181818181818,0.809130360205832,0.0
27.0,Male,Married,Graduate,76400.0,Self-employed,1.7,MNC,Rented,12800.0,3,2,5400.0,0.0,4300.0,20900.0,8200.0,Yes,7700.0,730.0,288200.0,105100.0,Education EMI,150000.0,22,Not_Eligible,5386.5,59300.0,17100.0,0.1007853403141361,0.7761780104712042,0.2238219895287958,5.147905759162303,1.36,0.6318181818181818,0.7343098524512137,1.1293333333333333
32.0,Male,Single,Post Graduate,98500.0,Private,8.3,MNC,Own,0.0,3,2,3800.0,9600.0,10900.0,22500.0,11900.0,Yes,28200.0,699.0,170700.0,91400.0,Education EMI,384000.0,37,Not_Eligible,3248.0,86900.0,11600.0,0.2862944162436548,0.8822335025380711,0.1177664974619289,2.660913705583756,8.3,0.5754545454545454,0.5558444854637747,2.7171875
32.0,Male,Married,Graduate,29400.0,Private,10.0,Large Indian,Family,0.0,3,2,0.0,0.0,3900.0,6900.0,4800.0,No,0.0,664.0,219200.0,81400.0,Vehicle EMI,542000.0,83,Not_Eligible,7590.0,15600.0,13800.0,0.0,0.5306122448979592,0.4693877551020408,10.224489795918368,10.0,0.6618181818181819,0.7924230055658628,0.0
38.0,Male,Married,Graduate,53900.0,Private,0.5,Small,Rented,13800.0,3,2,4400.0,0.0,5700.0,11600.0,7100.0,No,0.0,722.0,374800.0,109400.0,E-commerce Shopping EMI,156000.0,7,Not_Eligible,4972.0,42600.0,11300.0,0.0,0.7903525046382189,0.209647495361781,8.98330241187384,0.5,0.7672727272727272,0.7721113172541744,0.0
48.0,Female,Married,Post Graduate,79400.0,Private,10.7,Large Indian,Family,0.0,3,2,3600.0,16900.0,4500.0,15800.0,13100.0,Yes,9200.0,754.0,60800.0,26100.0,Vehicle EMI,1305000.0,55,Not_Eligible,5476.8,63100.0,16300.0,0.1158690176322418,0.7947103274559194,0.2052896725440806,1.0944584382871536,10.7,0.6754545454545454,0.5093618044424089,0.3877394636015325
32.0,Female,Married,Graduate,51600.0,Government,3.5,Mid-size,Rented,14600.0,2,1,8400.0,0.0,5500.0,13100.0,6500.0,Yes,8400.0,827.0,224200.0,105600.0,E-commerce Shopping EMI,191000.0,7,Not_Eligible,500.0,56500.0,-4900.0,0.1627906976744186,1.0949612403100777,-0.0949612403100775,6.391472868217054,4.2,0.8081818181818181,0.72346229739253,0.3078534031413612
32.0,Female,Married,High School,83800.0,Government,3.4,Mid-size,Rented,21800.0,4,3,0.0,6300.0,11000.0,20500.0,16700.0,Yes,22000.0,613.0,256200.0,111500.0,Personal Loan EMI,226000.0,51,Not_Eligible,500.0,98300.0,-14500.0,0.2625298329355608,1.1730310262529833,-0.1730310262529833,4.38782816229117,4.08,0.419090909090909,0.5543907572141462,4.964601769911504
38.0,Female,Married,Post Graduate,77600.0,Government,6.9,MNC,Rented,22500.0,4,3,7300.0,0.0,9400.0,15900.0,11300.0,Yes,9400.0,772.0,599000.0,128800.0,Vehicle EMI,1484000.0,65,Not_Eligible,914.76,75800.0,1800.0,0.1211340206185567,0.9768041237113402,0.0231958762886597,9.378865979381445,8.28,0.7081818181818181,0.7170937207122774,0.4117250673854447
58.0,Female,Married,Graduate,60100.0,Private,1.3,Mid-size,Own,0.0,3,2,8500.0,11300.0,3500.0,16600.0,5700.0,No,0.0,713.0,33300.0,11500.0,Home Appliances EMI,260000.0,17,Not_Eligible,5800.0,45600.0,14500.0,0.0,0.7587354409317804,0.2412645590682196,0.7454242928452579,1.3,0.7509090909090909,0.5182510966570867,0.0
38.0,Female,Single,Graduate,29000.0,Government,5.4,Large Indian,Own,0.0,3,2,10100.0,23100.0,1600.0,6700.0,1900.0,No,0.0,745.0,32500.0,6700.0,Vehicle EMI,1449000.0,16,Not_Eligible,500.0,43400.0,-14400.0,0.0,1.4965517241379311,-0.496551724137931,1.3517241379310343,6.48,0.8090909090909091,0.4245203761755485,0.0
38.0,Female,Married,Post Graduate,23500.0,Private,0.6,Mid-size,Family,0.0,4,3,0.0,0.0,3200.0,5900.0,1400.0,Yes,5600.0,650.0,116300.0,56300.0,E-commerce Shopping EMI,138000.0,6,Not_Eligible,2072.0,16100.0,7400.0,0.2382978723404255,0.6851063829787234,0.3148936170212766,7.344680851063829,0.6,0.4863636363636363,0.7088878143133461,0.2434782608695652
58.0,Male,Married,High School,10462.0,Self-employed,4.2,Large Indian,Family,0.0,2,1,5300.0,5400.0,6000.0,9500.0,6600.0,Yes,10000.0,708.0,165500.0,46100.0,Education EMI,149000.0,48,Not_Eligible,819.0,42800.0,-32338.0,0.9558401835213152,4.090995985471229,-3.090995985471229,20.22557828331103,3.3600000000000003,0.5918181818181818,0.4775454545454545,3.2214765100671143
48.0,Male,Married,Graduate,47500.0,Private,17.7,Startup,Rented,14600.0,3,2,12100.0,0.0,3100.0,13600.0,6500.0,Yes,10300.0,700.0,111300.0,58800.0,Personal Loan EMI,621000.0,13,Not_Eligible,500.0,60200.0,-12700.0,0.2168421052631579,1.2673684210526317,-0.2673684210526316,3.5810526315789475,17.7,0.5772727272727273,0.5345712918660287,0.2156199677938808
38.0,Male,Married,Professional,38500.0,Private,10.9,Startup,Rented,11700.0,4,3,0.0,0.0,5800.0,10800.0,2200.0,No,0.0,645.0,240800.0,80200.0,Education EMI,346000.0,10,Not_Eligible,3520.0,30500.0,8000.0,0.0,0.7922077922077922,0.2077922077922078,8.337662337662337,10.9,0.6272727272727273,0.7297402597402598,0.0
38.0,Male,Single,Professional,40900.0,Private,8.7,Large Indian,Rented,8900.0,2,1,0.0,0.0,4800.0,10400.0,7400.0,No,0.0,667.0,186000.0,81900.0,Education EMI,167000.0,29,Not_Eligible,4700.0,31500.0,9400.0,0.0,0.7701711491442543,0.2298288508557457,6.550122249388753,8.7,0.6672727272727272,0.7461475883529674,0.0
38.0,Male,Single,Graduate,43900.0,Government,6.6,Small,Own,0.0,2,1,6900.0,0.0,3500.0,10800.0,6400.0,Yes,7500.0,635.0,171400.0,77900.0,Vehicle EMI,702000.0,24,Not_Eligible,2710.4,35100.0,8800.0,0.1708428246013667,0.7995444191343963,0.2004555808656036,5.678815489749431,7.919999999999999,0.4590909090909091,0.6778183889003935,0.2564102564102564
38.0,Male,Married,Graduate,30600.0,Government,1.1,Mid-size,Family,0.0,4,3,7500.0,0.0,3400.0,9000.0,5300.0,No,0.0,663.0,184300.0,44000.0,Education EMI,131000.0,39,Not_Eligible,2970.0,25200.0,5400.0,0.0,0.8235294117647058,0.1764705882352941,7.46078431372549,1.32,0.66,0.7332941176470589,0.0
38.0,Male,Married,Professional,53500.0,Private,8.3,MNC,Own,0.0,3,2,14400.0,0.0,5600.0,9400.0,7700.0,No,0.0,598.0,185500.0,51900.0,Education EMI,227000.0,16,Not_Eligible,6560.0,37100.0,16400.0,0.0,0.6934579439252336,0.3065420560747663,4.437383177570093,8.3,0.5418181818181819,0.6900968564146135,0.0
48.0,Male,Married,High School,48500.0,Private,5.0,MNC,Rented,13000.0,4,3,0.0,0.0,6200.0,7700.0,6800.0,No,0.0,580.0,59500.0,27300.0,Home Appliances EMI,115000.0,20,Not_Eligible,4736.0,33700.0,14800.0,0.0,0.6948453608247422,0.3051546391752577,1.7896907216494846,5.0,0.509090909090909,0.5211396438612933,0.0
32.0,Male,Married,Graduate,63300.0,Private,1.6,MNC,Rented,12200.0,2,1,4900.0,9400.0,5100.0,15000.0,7800.0,Yes,14800.0,686.0,158300.0,65300.0,E-commerce Shopping EMI,161000.0,14,Not_Eligible,500.0,69200.0,-5900.0,0.2338072669826224,1.0932069510268565,-0.0932069510268562,3.532385466034756,1.6,0.5518181818181818,0.5588471923021685,1.2869565217391303
27.0,Male,Single,Post Graduate,42500.0,Private,3.1,Mid-size,Rented,11200.0,1,0,0.0,0.0,3800.0,11200.0,6000.0,No,0.0,692.0,265500.0,138200.0,Vehicle EMI,920000.0,65,Not_Eligible,5665.0,32200.0,10300.0,0.0,0.7576470588235295,0.2423529411764705,9.498823529411764,3.1,0.7127272727272728,0.762288770053476,0.0
27.0,Male,Single,Post Graduate,23400.0,Private,1.1,Large Indian,Rented,5300.0,3,2,5200.0,5400.0,2900.0,6600.0,1900.0,Yes,2600.0,600.0,51700.0,15600.0,E-commerce Shopping EMI,125000.0,10,Not_Eligible,500.0,29900.0,-6500.0,0.1111111111111111,1.2777777777777777,-0.2777777777777778,2.876068376068376,1.1,0.3954545454545454,0.4356449106449106,0.208
27.0,Male,Married,High School,26300.0,Private,2.9,Mid-size,Rented,7000.0,3,2,12900.0,0.0,3200.0,6800.0,2700.0,No,0.0,678.0,99800.0,28300.0,Personal Loan EMI,205000.0,40,Not_Eligible,500.0,32600.0,-6300.0,0.0,1.2395437262357414,-0.2395437262357414,4.870722433460076,2.9,0.6872727272727273,0.6505164189422745,0.0
32.0,Female,Married,Graduate,16500.0,Private,2.7,Mid-size,Family,0.0,5,4,7300.0,20900.0,1100.0,2600.0,1800.0,No,0.0,621.0,70100.0,21100.0,Personal Loan EMI,307000.0,42,Not_Eligible,500.0,33700.0,-17200.0,0.0,2.0424242424242425,-1.0424242424242425,5.527272727272727,2.7,0.5836363636363636,0.475090909090909,0.0
58.0,Male,Married,Graduate,39900.0,Private,7.9,MNC,Rented,10400.0,2,1,0.0,0.0,3900.0,9700.0,3300.0,Yes,5900.0,779.0,70900.0,15400.0,Education EMI,83000.0,34,Not_Eligible,2251.2,33200.0,6700.0,0.1478696741854636,0.8320802005012531,0.1679197994987468,2.162907268170426,7.9,0.7209090909090908,0.5796311232627022,2.4168674698795183
27.0,Female,Single,Professional,122800.0,Private,4.4,Startup,Own,0.0,2,1,0.0,20600.0,7500.0,29400.0,16700.0,Yes,31600.0,729.0,649500.0,159300.0,Vehicle EMI,1089000.0,16,Not_Eligible,5950.0,105800.0,17000.0,0.257328990228013,0.8615635179153095,0.1384364820846905,6.586319218241043,4.4,0.63,0.7166872964169382,0.4642791551882461
38.0,Male,Married,Graduate,49900.0,Government,2.8,Large Indian,Family,0.0,3,2,8100.0,0.0,3100.0,10800.0,5300.0,No,0.0,680.0,311000.0,74000.0,Vehicle EMI,1284000.0,36,Not_Eligible,12430.0,27300.0,22600.0,0.0,0.5470941883767535,0.4529058116232465,7.715430861723447,3.36,0.6909090909090909,0.7978538895973766,0.0
38.0,Female,Married,Post Graduate,23400.0,Government,1.3,Startup,Own,0.0,4,3,3700.0,23100.0,1300.0,6500.0,2700.0,No,0.0,663.0,141300.0,45200.0,Home Appliances EMI,210000.0,16,Not_Eligible,500.0,37300.0,-13900.0,0.0,1.594017094017094,-0.594017094017094,7.97008547008547,1.56,0.66,0.5791965811965811,0.0
27.0,Female,Single,Graduate,52800.0,Private,1.1,MNC,Family,0.0,1,0,0.0,0.0,6200.0,14200.0,6800.0,Yes,13300.0,728.0,149700.0,38300.0,Education EMI,196000.0,35,Not_Eligible,4305.0,40500.0,12300.0,0.2518939393939394,0.7670454545454546,0.2329545454545454,3.560606060606061,1.1,0.6281818181818182,0.6486818181818181,2.375
38.0,Male,Married,Post Graduate,23400.0,Private,3.5,Mid-size,Rented,6400.0,4,3,0.0,0.0,2300.0,4800.0,4400.0,Yes,4400.0,643.0,14900.0,7200.0,Vehicle EMI,1247000.0,68,Not_Eligible,500.0,22300.0,1100.0,0.188034188034188,0.9529914529914528,0.047008547008547,0.9444444444444444,3.5,0.4736363636363636,0.4081592851592851,0.2399358460304731
48.0,Female,Married,Professional,104200.0,Private,0.7,Mid-size,Rented,31600.0,2,1,0.0,0.0,15600.0,24800.0,16500.0,Yes,24800.0,621.0,128700.0,43600.0,Home Appliances EMI,121000.0,19,Not_Eligible,500.0,113300.0,-9100.0,0.2380038387715931,1.0873320537428024,-0.0873320537428023,1.6535508637236085,0.7,0.4336363636363636,0.4118375501657651,3.8942148760330575
38.0,Female,Married,Post Graduate,102000.0,Private,0.5,Large Indian,Family,0.0,4,3,10000.0,5700.0,12100.0,28300.0,17100.0,Yes,16300.0,788.0,184700.0,65900.0,Home Appliances EMI,289000.0,23,Not_Eligible,3360.0,89500.0,12500.0,0.1598039215686274,0.8774509803921569,0.1225490196078431,2.45686274509804,0.5,0.7372727272727273,0.5931033868092692,1.2972318339100346
48.0,Male,Married,Professional,134000.0,Private,12.5,Mid-size,Rented,34900.0,4,3,0.0,6500.0,16000.0,30400.0,20300.0,No,0.0,799.0,176800.0,99200.0,Vehicle EMI,882000.0,78,Not_Eligible,12432.0,108100.0,25900.0,0.0,0.8067164179104478,0.1932835820895522,2.0597014925373136,12.5,0.9072727272727272,0.6344206241519674,0.0
27.0,Female,Single,Graduate,70200.0,Private,1.6,Small,Rented,17100.0,2,1,11700.0,0.0,8600.0,15200.0,12900.0,No,0.0,764.0,454900.0,98900.0,Personal Loan EMI,861000.0,29,Not_Eligible,3102.0,65500.0,4700.0,0.0,0.9330484330484332,0.0669515669515669,7.888888888888889,1.6,0.8436363636363636,0.7664812224812225,0.0
32.0,Female,Married,Post Graduate,91300.0,Private,8.9,Startup,Rented,24000.0,3,2,0.0,0.0,5800.0,26300.0,6200.0,Yes,24800.0,763.0,716000.0,212300.0,Education EMI,128000.0,38,Not_Eligible,1940.4,87100.0,4200.0,0.2716319824753559,0.9539978094194962,0.0460021905805038,10.167579408543263,8.9,0.6918181818181818,0.7167458926615553,7.362500000000001
38.0,Male,Married,Graduate,52900.0,Private,1.6,Startup,Rented,11800.0,2,1,9300.0,0.0,5600.0,9800.0,10400.0,Yes,8200.0,615.0,354400.0,200500.0,Home Appliances EMI,193000.0,19,Not_Eligible,500.0,55100.0,-2200.0,0.1550094517958412,1.0415879017013232,-0.0415879017013232,10.489603024574668,1.6,0.4227272727272727,0.6185006014779171,0.8072538860103627
32.0,Male,Married,Graduate,19200.0,Private,3.1,Mid-size,Rented,4000.0,2,1,8800.0,0.0,2500.0,3900.0,2900.0,Yes,3700.0,627.0,29600.0,15900.0,E-commerce Shopping EMI,117000.0,17,Not_Eligible,500.0,25800.0,-6600.0,0.1927083333333333,1.34375,-0.34375,2.3697916666666665,3.1,0.4445454545454546,0.4068011363636363,0.5376068376068376
27.0,Female,Married,Graduate,59600.0,Private,0.9,Small,Own,0.0,4,3,3500.0,18200.0,5000.0,17200.0,3400.0,Yes,10100.0,585.0,331300.0,102200.0,Vehicle EMI,1247000.0,72,Not_Eligible,500.0,57400.0,2200.0,0.1694630872483221,0.9630872483221476,0.0369127516778523,7.273489932885906,0.9,0.3681818181818181,0.617837095790116,0.583159582999198
32.0,Female,Married,Graduate,18000.0,Private,1.8,MNC,Rented,4000.0,3,2,11900.0,0.0,1400.0,4100.0,3400.0,No,0.0,704.0,95800.0,44200.0,Home Appliances EMI,83000.0,21,Not_Eligible,500.0,24800.0,-6800.0,0.0,1.3777777777777778,-0.3777777777777777,7.777777777777778,1.8,0.7345454545454545,0.6448080808080807,0.0
48.0,Female,Married,Post Graduate,143500.0,Private,8.0,MNC,Own,0.0,3,2,9300.0,5700.0,11000.0,34000.0,11800.0,No,0.0,746.0,762300.0,366400.0,E-commerce Shopping EMI,170000.0,3,Not_Eligible,35850.0,71800.0,71700.0,0.0,0.5003484320557491,0.4996515679442508,7.865505226480836,8.0,0.8109090909090909,0.8432030408615774,0.0
58.0,Male,Married,Post Graduate,63800.0,Self-employed,36.0,Mid-size,Own,0.0,4,3,0.0,0.0,7700.0,15200.0,4300.0,Yes,11500.0,709.0,259200.0,148800.0,Education EMI,363000.0,29,Not_Eligible,7906.5,38700.0,25100.0,0.1802507836990595,0.6065830721003135,0.3934169278996865,6.394984326018808,28.8,0.5936363636363636,0.7567742946708464,0.918732782369146
32.0,Female,Married,Post Graduate,27900.0,Private,2.9,MNC,Rented,4300.0,3,2,0.0,0.0,3700.0,8000.0,5500.0,No,0.0,744.0,216300.0,129600.0,Home Appliances EMI,110000.0,27,Not_Eligible,3520.0,21500.0,6400.0,0.0,0.7706093189964157,0.2293906810035842,12.397849462365592,2.9,0.8072727272727273,0.7880599543825351,0.0
27.0,Female,Married,Post Graduate,32200.0,Private,0.7,Large Indian,Family,0.0,4,3,0.0,0.0,3100.0,6400.0,1800.0,No,0.0,674.0,164800.0,37100.0,Education EMI,178000.0,11,Not_Eligible,8360.0,11300.0,20900.0,0.0,0.3509316770186335,0.6490683229813664,6.270186335403727,0.7,0.68,0.8338136645962733,0.0
32.0,Female,Married,High School,32000.0,Private,2.9,Large Indian,Rented,5000.0,3,2,6000.0,14000.0,3600.0,4800.0,2500.0,No,0.0,694.0,25300.0,6100.0,Vehicle EMI,1286000.0,62,Not_Eligible,500.0,35900.0,-3900.0,0.0,1.121875,-0.121875,0.98125,2.9,0.7163636363636363,0.4494090909090909,0.0
32.0,Female,Married,Post Graduate,55500.0,Government,3.4,Large Indian,Own,0.0,3,2,0.0,0.0,7800.0,11900.0,8600.0,Yes,12400.0,739.0,336400.0,137300.0,Vehicle EMI,1320000.0,42,Not_Eligible,6267.8,40700.0,14800.0,0.2234234234234234,0.7333333333333333,0.2666666666666666,8.535135135135135,4.08,0.6481818181818182,0.7477878787878789,0.3945454545454545
32.0,Female,Single,Graduate,74200.0,Private,3.5,Small,Rented,22700.0,3,2,2100.0,10900.0,10200.0,12800.0,14700.0,No,0.0,675.0,417000.0,218300.0,Home Appliances EMI,274000.0,11,Not_Eligible,500.0,73400.0,800.0,0.0,0.9892183288409704,0.0107816711590296,8.56199460916442,3.5,0.6818181818181818,0.7067017887772604,0.0
38.0,Female,Married,Graduate,18000.0,Self-employed,3.1,Large Indian,Rented,5300.0,5,4,2500.0,18000.0,1900.0,3800.0,2100.0,Yes,2800.0,614.0,135300.0,73000.0,Vehicle EMI,286000.0,42,Not_Eligible,500.0,36400.0,-18400.0,0.1555555555555555,2.022222222222222,-1.022222222222222,11.572222222222225,2.4800000000000004,0.4209090909090909,0.4262727272727272,0.4111888111888112
32.0,Male,Married,Post Graduate,38500.0,Private,3.9,Small,Family,0.0,2,1,8100.0,0.0,3300.0,8200.0,4400.0,No,0.0,610.0,151100.0,64600.0,E-commerce Shopping EMI,48000.0,7,Not_Eligible,5800.0,24000.0,14500.0,0.0,0.6233766233766234,0.3766233766233766,5.602597402597403,3.9,0.5636363636363636,0.7444155844155844,0.0
38.0,Female,Married,Graduate,43900.0,Private,6.7,MNC,Own,0.0,2,1,10300.0,0.0,4700.0,10900.0,3300.0,No,0.0,678.0,242600.0,145300.0,Vehicle EMI,1411000.0,16,Not_Eligible,7350.0,29200.0,14700.0,0.0,0.6651480637813212,0.3348519362186788,8.835990888382687,6.7,0.6872727272727273,0.773152205425554,0.0
32.0,Male,Married,Graduate,33900.0,Government,3.7,Large Indian,Rented,8700.0,3,2,0.0,0.0,4300.0,10000.0,2000.0,No,0.0,768.0,267400.0,65900.0,Personal Loan EMI,677000.0,45,Not_Eligible,6461.4,25000.0,8900.0,0.0,0.7374631268436578,0.2625368731563421,9.831858407079649,4.44,0.850909090909091,0.8077801019039956,0.0
32.0,Male,Married,Graduate,55800.0,Government,1.8,Mid-size,Own,0.0,3,2,2300.0,0.0,6200.0,15500.0,10300.0,No,0.0,663.0,239600.0,112700.0,Home Appliances EMI,284000.0,8,Not_Eligible,10750.0,34300.0,21500.0,0.0,0.6146953405017921,0.3853046594982078,6.313620071684587,2.16,0.66,0.7750609318996415,0.0
48.0,Male,Married,Post Graduate,23400.0,Private,2.5,Large Indian,Own,0.0,2,1,13900.0,0.0,1300.0,5200.0,3100.0,Yes,2800.0,624.0,130900.0,30800.0,Education EMI,137000.0,18,Not_Eligible,500.0,26300.0,-2900.0,0.1196581196581196,1.123931623931624,-0.1239316239316239,6.910256410256411,2.5,0.4390909090909091,0.606940947940948,0.3678832116788321
58.0,Male,Married,Graduate,53600.0,Private,12.4,Mid-size,Rented,9700.0,5,4,3700.0,0.0,8000.0,9100.0,3900.0,Yes,13600.0,681.0,356300.0,86800.0,Personal Loan EMI,487000.0,44,Not_Eligible,2156.0,48000.0,5600.0,0.2537313432835821,0.8955223880597015,0.1044776119402985,8.26679104477612,12.4,0.5427272727272727,0.6837137042062416,1.2287474332648871
32.0,Male,Married,Graduate,28600.0,Private,0.6,Startup,Rented,4400.0,3,2,0.0,0.0,4200.0,6400.0,4000.0,No,0.0,655.0,201600.0,96000.0,E-commerce Shopping EMI,125000.0,13,Not_Eligible,4224.0,19000.0,9600.0,0.0,0.6643356643356644,0.3356643356643357,10.405594405594403,0.6,0.6454545454545455,0.7607692307692309,0.0
32.0,Female,Married,Graduate,18000.0,Private,6.5,Large Indian,Rented,5700.0,5,4,8700.0,0.0,2000.0,4800.0,900.0,No,0.0,718.0,68800.0,30200.0,E-commerce Shopping EMI,18000.0,11,Not_Eligible,500.0,22100.0,-4100.0,0.0,1.227777777777778,-0.2277777777777777,5.5,6.5,0.76,0.6824444444444444,0.0
38.0,Male,Married,Graduate,59700.0,Private,2.2,Mid-size,Family,0.0,3,2,0.0,0.0,7400.0,16200.0,9200.0,Yes,10900.0,651.0,265400.0,150100.0,E-commerce Shopping EMI,150000.0,10,Not_Eligible,5600.0,43700.0,16000.0,0.1825795644891122,0.7319932998324958,0.2680067001675041,6.959798994974874,2.2,0.4881818181818181,0.7000558854880463,0.7266666666666667
38.0,Male,Married,Graduate,33000.0,Private,14.7,Small,Family,0.0,3,2,9700.0,0.0,2200.0,8800.0,2400.0,Yes,4700.0,666.0,29000.0,14700.0,Personal Loan EMI,837000.0,26,Not_Eligible,1456.0,27800.0,5200.0,0.1424242424242424,0.8424242424242424,0.1575757575757575,1.3242424242424242,14.7,0.5154545454545454,0.4656060606060606,0.1459976105137395
58.0,Male,Married,Graduate,30800.0,Private,12.0,MNC,Family,0.0,4,3,7000.0,0.0,3200.0,5100.0,5600.0,Yes,6300.0,688.0,240100.0,88000.0,Education EMI,366000.0,48,Not_Eligible,1386.0,27200.0,3600.0,0.2045454545454545,0.8831168831168831,0.1168831168831168,10.652597402597404,12.0,0.5554545454545454,0.690012987012987,0.8262295081967214
27.0,Female,Single,Graduate,51200.0,Private,0.5,MNC,Family,0.0,1,0,0.0,0.0,5500.0,9300.0,5100.0,No,0.0,671.0,310100.0,167600.0,Vehicle EMI,214000.0,15,Not_Eligible,13772.0,19900.0,31300.0,0.0,0.388671875,0.611328125,9.330078125,0.5,0.6745454545454546,0.8246292613636363,0.0
38.0,Male,Married,Graduate,46100.0,Self-employed,0.5,Mid-size,Own,0.0,4,3,13400.0,6900.0,2400.0,11100.0,7800.0,No,0.0,684.0,251500.0,128800.0,Education EMI,137000.0,31,Not_Eligible,2025.0,41600.0,4500.0,0.0,0.9023861171366594,0.0976138828633405,8.249457700650758,0.4,0.6981818181818182,0.7289773220272135,0.0
48.0,Male,Married,Professional,62100.0,Self-employed,1.4,Small,Family,0.0,3,2,13500.0,0.0,3100.0,12400.0,12100.0,Yes,11700.0,606.0,128300.0,41200.0,Vehicle EMI,301000.0,49,Not_Eligible,2343.6,52800.0,9300.0,0.1884057971014492,0.8502415458937198,0.1497584541062802,2.729468599033817,1.12,0.4063636363636363,0.515628897672376,1.9046511627906977
38.0,Male,Single,Graduate,46300.0,Private,11.8,MNC,Rented,11400.0,1,0,0.0,0.0,4200.0,7600.0,4100.0,No,0.0,742.0,91000.0,18700.0,Vehicle EMI,1212000.0,28,Not_Eligible,7600.0,27300.0,19000.0,0.0,0.5896328293736501,0.4103671706263499,2.3693304535637147,11.8,0.8036363636363636,0.6653241704300019,0.0
32.0,Female,Single,Graduate,53600.0,Government,6.6,MNC,Own,0.0,1,0,0.0,0.0,4000.0,11500.0,6100.0,Yes,14400.0,732.0,280100.0,84100.0,Home Appliances EMI,252000.0,21,Not_Eligible,6776.0,36000.0,17600.0,0.2686567164179104,0.6716417910447762,0.3283582089552239,6.794776119402985,7.919999999999999,0.6354545454545454,0.7563080054274084,1.2
58.0,Female,Married,Graduate,29300.0,Self-employed,9.5,Large Indian,Own,0.0,4,3,14800.0,0.0,4100.0,8600.0,3900.0,No,0.0,666.0,16300.0,4200.0,Personal Loan EMI,862000.0,26,Not_Eligible,500.0,31400.0,-2100.0,0.0,1.0716723549488054,-0.0716723549488054,0.6996587030716723,7.6,0.6654545454545454,0.4272814148309029,0.0
48.0,Male,Married,High School,44500.0,Self-employed,4.5,MNC,Own,0.0,2,1,7500.0,16000.0,4500.0,13000.0,3200.0,No,0.0,789.0,47700.0,22400.0,Vehicle EMI,165000.0,18,Not_Eligible,500.0,44200.0,300.0,0.0,0.9932584269662922,0.0067415730337078,1.5752808988764044,3.6,0.889090909090909,0.5625924412665986,0.0
